Source IP,total_flows,anomaly_flows,mean_score,min_score,unique_dest,bytes_sent,bytes_received,first_seen,last_seen,anomaly_ratio,active_duration,ratio_norm,flow_norm,risk_score,apt_flag
 192.168.106.53 ,21,5,-0.08166886377308587,-0.25583276692205104,21,5067588,3043223,2025-01-01 01:19:05,2025-01-01 01:57:58,0.23809523809523808,2333.0,0.2380950000002381,0.20833332465277812,0.2291664973960001,0
 192.168.106.54 ,4,1,-0.09627540105919777,-0.21950731353065156,4,272725,2092640,2025-01-01 16:14:40,2025-01-01 16:24:55,0.25,615.0,0.24999975000025002,0.041666664930555625,0.1874998244793417,0
 192.168.106.6  ,11,8,-0.11617452260998044,-0.14971804347977502,1,1336451,24501,2025-01-01 15:00:18,2025-01-01 15:10:29,0.7272727272727273,611.0,0.7272720000007273,0.333333319444445,0.6090903958338426,1
 192.168.106.63 ,7,2,-0.08293162496727184,-0.15003001677068495,7,134649,118476,2025-01-01 02:32:46,2025-01-01 02:45:43,0.2857142857142857,777.0,0.28571400000028574,0.08333332986111125,0.2249997989585334,0
 192.168.106.8  ,8,1,-0.07295604993907834,-0.14337841743938873,8,144804,134156,2025-01-01 11:56:56,2025-01-01 12:05:03,0.125,487.0,0.12499987500012501,0.041666664930555625,0.09999991197925419,0
 192.168.106.84 ,14,14,-0.13169670802253472,-0.16149091810005245,1,1555336,47031,2025-01-01 12:50:16,2025-01-01 13:27:47,1.0,2251.0,0.9999990000010001,0.5833333090277788,0.8749992927090336,1
 192.168.106.91 ,5,0,-0.04125614860589046,-0.06825837637258048,5,83336,36458,2025-01-01 17:18:56,2025-01-01 17:21:23,0.0,147.0,0.0,0.0,0.0,0
 192.168.107.118,40,0,0.07464020223444644,0.03307729550936056,1,5747,3504,2025-01-01 16:20:24,2025-01-01 16:54:24,0.0,2040.0,0.0,0.0,0.0,0
 192.168.107.12 ,5,4,-0.15697696215891263,-0.25479682555429384,5,6806435,1711986,2025-01-01 19:36:01,2025-01-01 19:50:04,0.8,843.0,0.7999992000008002,0.1666666597222225,0.6099994379172269,1
 192.168.107.155,41,0,0.07381949709698722,-0.03759593785800719,41,4474,0,2025-01-01 03:04:00,2025-01-01 03:04:58,0.0,58.0,0.0,0.0,0.0,0
 192.168.107.163,13,3,-0.07295052179409131,-0.2428586134581312,13,3023991,1615927,2025-01-01 20:58:19,2025-01-01 22:49:10,0.23076923076923078,6651.0,0.2307690000002308,0.12499999479166687,0.1990382984376616,0
 192.168.107.180,8,1,-0.05973421315971991,-0.11444478823113458,8,118764,128126,2025-01-01 16:22:47,2025-01-01 16:35:03,0.125,736.0,0.12499987500012501,0.041666664930555625,0.09999991197925419,0
 192.168.107.2  ,10,2,-0.08916100008519254,-0.264949939469742,10,4206545,3827015,2025-01-01 12:47:56,2025-01-01 13:00:03,0.2,727.0,0.19999980000020004,0.08333332986111125,0.1649998589584734,0
 192.168.107.20 ,6,3,-0.12873787781681698,-0.26561244168889997,6,4929216,8727241,2025-01-01 11:16:06,2025-01-01 11:23:28,0.5,442.0,0.49999950000050003,0.12499999479166687,0.38749964843785006,0
 192.168.107.203,39,0,0.07134526913051419,0.03820255530612843,1,5504,3910,2025-01-01 21:34:41,2025-01-01 22:11:41,0.0,2220.0,0.0,0.0,0.0,0
 192.168.107.217,28,0,0.07569941334720583,0.03684171700830624,1,4144,2269,2025-01-01 05:30:37,2025-01-01 05:52:37,0.0,1320.0,0.0,0.0,0.0,0
 192.168.107.231,8,0,-0.05283669923542403,-0.08795867870852114,8,77864,129522,2025-01-01 10:19:37,2025-01-01 10:29:56,0.0,619.0,0.0,0.0,0.0,0
 192.168.107.240,4,1,-0.0955418475005283,-0.25274555062808224,4,2900660,2375538,2025-01-01 04:28:09,2025-01-01 04:34:52,0.25,403.0,0.24999975000025002,0.041666664930555625,0.1874998244793417,0
 192.168.107.252,7,0,-0.05259801419777031,-0.08664350879767246,7,113931,95557,2025-01-01 01:08:58,2025-01-01 01:22:00,0.0,782.0,0.0,0.0,0.0,0
 192.168.107.3  ,3,0,-0.03827653533566152,-0.08886615403725595,3,46353,52883,2025-01-01 01:30:11,2025-01-01 01:36:06,0.0,355.0,0.0,0.0,0.0,0
 192.168.107.35 ,3,1,-0.13081376711419115,-0.2437672773898255,3,1365774,751382,2025-01-01 22:19:18,2025-01-01 22:20:07,0.3333333333333333,49.0,0.33333300000033333,0.041666664930555625,0.24583309947940002,0
 192.168.107.82 ,42,0,0.08768478998838425,-0.05275524893987882,42,4350,0,2025-01-01 08:57:18,2025-01-01 08:57:58,0.0,40.0,0.0,0.0,0.0,0
 192.168.107.87 ,8,2,-0.06992070528889467,-0.12267467522271602,8,155043,161036,2025-01-01 13:57:16,2025-01-01 14:10:58,0.25,822.0,0.24999975000025002,0.08333332986111125,0.19999982395850838,0
 192.168.107.94 ,4,2,-0.07041861685955073,-0.1402551195183298,4,46468,73421,2025-01-01 13:37:42,2025-01-01 13:40:30,0.5,168.0,0.49999950000050003,0.08333332986111125,0.3749996489586834,0
 192.168.108.103,5,1,-0.08034513011710302,-0.2449038681833945,5,1861252,3238202,2025-01-01 01:29:46,2025-01-01 01:40:37,0.2,651.0,0.19999980000020004,0.041666664930555625,0.15249985947930672,0
 192.168.108.125,6,0,-0.05189027546546212,-0.061143890505406695,6,130518,115897,2025-01-01 14:46:57,2025-01-01 14:54:56,0.0,479.0,0.0,0.0,0.0,0
 192.168.108.132,16,6,-0.11347181749532786,-0.2617669889562664,16,11074149,9027064,2025-01-01 00:02:02,2025-01-01 11:59:21,0.375,43039.0,0.37499962500037504,0.24999998958333375,0.33749973437526265,0
 192.168.108.136,4,3,-0.16035167448966617,-0.24603185890278878,4,1696347,5741472,2025-01-01 10:25:12,2025-01-01 10:31:54,0.75,402.0,0.7499992500007501,0.12499999479166687,0.5624994734380251,1
 192.168.108.15 ,24,8,-0.09283152095184112,-0.25436165355869056,24,8078810,10498324,2025-01-01 02:07:03,2025-01-01 02:38:28,0.3333333333333333,1885.0,0.33333300000033333,0.333333319444445,0.33333309583356685,0
 192.168.108.167,7,1,-0.0730387885404441,-0.12472464322901344,7,96323,78035,2025-01-01 11:47:27,2025-01-01 11:58:10,0.14285714285714285,643.0,0.14285700000014287,0.041666664930555625,0.1124998994792667,0
 192.168.108.17 ,24,21,-0.13876981461520685,-0.2483905499041429,6,10549888,5503446,2025-01-01 00:42:43,2025-01-01 19:34:45,0.875,67922.0,0.8749991250008751,0.8749999635416682,0.874999376563113,1
 192.168.108.174,13,11,-0.12991992990733733,-0.16029817695151394,1,1538001,28245,2025-01-01 04:04:48,2025-01-01 04:28:39,0.8461538461538461,1431.0,0.8461530000008463,0.4583333142361119,0.729807094271426,1
 192.168.108.175,5,2,-0.0823063022722182,-0.20162119398924783,5,296980,763349,2025-01-01 23:59:34,2025-01-02 00:11:16,0.4,702.0,0.3999996000004001,0.08333332986111125,0.30499971895861344,0
 192.168.108.18 ,33,0,0.07828731872387062,0.04381859438097996,1,4572,2787,2025-01-01 02:49:10,2025-01-01 03:17:10,0.0,1680.0,0.0,0.0,0.0,0
 192.168.108.183,5,0,-0.0456621454637783,-0.08927819723787178,5,91835,53666,2025-01-01 10:42:33,2025-01-01 10:52:39,0.0,606.0,0.0,0.0,0.0,0
 192.168.108.184,26,6,-0.07056086905469824,-0.26067370258351064,26,12988481,4398057,2025-01-01 21:38:24,2025-01-01 22:15:01,0.23076923076923078,2197.0,0.2307690000002308,0.24999998958333375,0.23653829687516165,0
 192.168.108.185,27,4,-0.06294480095008859,-0.15090736532314153,27,400906,366159,2025-01-01 12:23:49,2025-01-01 12:56:21,0.14814814814814814,1952.0,0.14814800000014816,0.1666666597222225,0.15370359791677046,0
 192.168.108.186,7,2,-0.10198192231896444,-0.25542190111503094,7,5102070,4503381,2025-01-01 07:26:00,2025-01-01 07:37:10,0.2857142857142857,670.0,0.28571400000028574,0.08333332986111125,0.2249997989585334,0
 192.168.108.188,10,1,-0.06493086584045203,-0.12659963714043732,10,150036,168750,2025-01-01 06:54:01,2025-01-01 07:00:01,0.1,360.0,0.09999990000010002,0.041666664930555625,0.0824999294792367,0
 192.168.108.241,44,0,0.08298827571553001,-0.04158355955811466,44,4216,0,2025-01-01 01:16:52,2025-01-01 01:17:25,0.0,33.0,0.0,0.0,0.0,0
 192.168.108.25 ,9,2,-0.07702039978740965,-0.250380961575279,9,4670921,500583,2025-01-01 08:07:25,2025-01-01 08:15:42,0.2222222222222222,497.0,0.22222200000022224,0.08333332986111125,0.18055539895848893,0
 192.168.108.31 ,3,0,-0.0711911253015004,-0.09354072562239069,3,59583,51152,2025-01-01 11:27:18,2025-01-01 11:29:45,0.0,147.0,0.0,0.0,0.0,0
 192.168.108.4  ,10,5,-0.06853182505169254,-0.11080555877356268,10,152909,173674,2025-01-01 19:03:16,2025-01-01 19:36:42,0.5,2006.0,0.49999950000050003,0.20833332465277812,0.41249964739618344,1
 192.168.108.72 ,8,3,-0.07060381077823112,-0.15034908316065665,8,151980,85525,2025-01-01 02:20:26,2025-01-01 16:25:37,0.375,50711.0,0.37499962500037504,0.12499999479166687,0.2999997359377626,0
 192.168.109.10 ,6,4,-0.157969163760626,-0.25645216709029794,6,4276883,9753827,2025-01-01 20:42:52,2025-01-01 20:49:59,0.6666666666666666,427.0,0.6666660000006667,0.1666666597222225,0.5166661979171334,1
 192.168.109.110,9,1,-0.062352898985786824,-0.1611442619672825,9,123179,90866,2025-01-01 18:14:09,2025-01-01 18:42:16,0.1111111111111111,1687.0,0.11111100000011112,0.041666664930555625,0.09027769947924447,0
 192.168.109.12 ,7,1,-0.08076266986742844,-0.2573696849380075,7,4811287,4691242,2025-01-01 10:43:31,2025-01-01 10:53:08,0.14285714285714285,577.0,0.14285700000014287,0.041666664930555625,0.1124998994792667,0
 192.168.109.138,5,1,-0.06348641556876097,-0.11538296934705095,5,80833,57647,2025-01-01 18:02:00,2025-01-01 18:12:46,0.2,646.0,0.19999980000020004,0.041666664930555625,0.15249985947930672,0
 192.168.109.167,26,4,-0.06960537065294053,-0.24606697075476747,26,6004662,6617509,2025-01-01 23:14:36,2025-01-01 23:42:29,0.15384615384615385,1673.0,0.15384600000015386,0.1666666597222225,0.15769219791677444,0
 192.168.109.173,7,2,-0.08087234141819218,-0.25007919848471816,7,2303268,3442139,2025-01-01 23:46:19,2025-01-02 00:00:22,0.2857142857142857,843.0,0.28571400000028574,0.08333332986111125,0.2249997989585334,0
 192.168.109.178,10,2,-0.0567333654958075,-0.11197406612871874,10,175374,115581,2025-01-01 23:03:30,2025-01-01 23:22:25,0.2,1135.0,0.19999980000020004,0.08333332986111125,0.1649998589584734,0
 192.168.109.184,9,1,-0.05225509941027658,-0.10028172324974072,9,139081,158769,2025-01-01 21:01:38,2025-01-01 21:14:53,0.1111111111111111,795.0,0.11111100000011112,0.041666664930555625,0.09027769947924447,0
 192.168.109.189,10,4,-0.0822200231110339,-0.13232581341182736,10,4709309,107841,2025-01-01 10:14:04,2025-01-01 10:30:52,0.4,1008.0,0.3999996000004001,0.1666666597222225,0.3299997179169468,0
 192.168.109.190,5,1,-0.07518081153857437,-0.25749389914470744,5,2593264,4663990,2025-01-01 11:16:20,2025-01-01 11:24:32,0.2,492.0,0.19999980000020004,0.041666664930555625,0.15249985947930672,0
 192.168.109.206,4,3,-0.16599092179461486,-0.24988536204809675,4,5934610,8094657,2025-01-01 23:39:35,2025-01-01 23:48:56,0.75,561.0,0.7499992500007501,0.12499999479166687,0.5624994734380251,1
 192.168.109.241,9,0,-0.044050372040738375,-0.07561458442377744,9,150011,133600,2025-01-01 04:27:51,2025-01-01 04:39:00,0.0,669.0,0.0,0.0,0.0,0
 192.168.109.242,10,2,-0.06850543864368429,-0.12103845895249665,10,151530,112895,2025-01-01 20:45:09,2025-01-01 20:53:34,0.2,505.0,0.19999980000020004,0.08333332986111125,0.1649998589584734,0
 192.168.109.248,11,9,-0.13035454433917903,-0.17245717149230877,1,1411012,24555,2025-01-01 07:41:19,2025-01-01 07:58:02,0.8181818181818182,1003.0,0.8181810000008183,0.37499998437500065,0.685226695313073,1
 192.168.109.29 ,4,0,-0.0625422738109119,-0.08041744974276299,4,72066,54199,2025-01-01 17:18:53,2025-01-01 17:23:54,0.0,301.0,0.0,0.0,0.0,0
 192.168.109.3  ,8,2,-0.08413550623906668,-0.25603753295598275,8,3888632,4310952,2025-01-01 01:41:37,2025-01-01 01:57:13,0.25,936.0,0.24999975000025002,0.08333332986111125,0.19999982395850838,0
 192.168.109.67 ,7,1,-0.051149361548177855,-0.1011898709470399,7,91514,97775,2025-01-01 06:50:53,2025-01-01 07:00:00,0.14285714285714285,547.0,0.14285700000014287,0.041666664930555625,0.1124998994792667,0
 192.168.109.82 ,25,0,0.07930106000982773,0.04600630628591257,1,3486,2064,2025-01-01 11:44:22,2025-01-01 12:03:22,0.0,1140.0,0.0,0.0,0.0,0
 192.168.109.84 ,5,0,-0.07088666034390904,-0.09639374439306436,5,85090,52337,2025-01-01 16:55:48,2025-01-01 17:03:22,0.0,454.0,0.0,0.0,0.0,0
 192.168.109.90 ,9,3,-0.09246449220108713,-0.24801169510938448,9,7384557,3481894,2025-01-01 02:59:58,2025-01-01 03:15:58,0.3333333333333333,960.0,0.33333300000033333,0.12499999479166687,0.2708330984377334,0
 192.168.109.91 ,3,0,-0.037887042400908934,-0.051071922568075245,3,55868,54191,2025-01-01 21:30:33,2025-01-01 21:36:42,0.0,369.0,0.0,0.0,0.0,0
 192.168.11.112 ,7,1,-0.06845762147563508,-0.1285855074640363,7,76725,80319,2025-01-01 17:35:09,2025-01-01 17:51:48,0.14285714285714285,999.0,0.14285700000014287,0.041666664930555625,0.1124998994792667,0
 192.168.11.114 ,40,0,0.08567438486360404,-0.020495056264042688,40,4382,0,2025-01-01 03:30:24,2025-01-01 03:31:12,0.0,48.0,0.0,0.0,0.0,0
 192.168.11.117 ,36,0,0.07059286392139431,0.03828849570297482,1,5092,3259,2025-01-01 01:20:00,2025-01-01 01:54:00,0.0,2040.0,0.0,0.0,0.0,0
 192.168.11.139 ,4,2,-0.16130141374547316,-0.26161909006747797,4,8585876,3440736,2025-01-01 13:32:28,2025-01-01 13:39:22,0.5,414.0,0.49999950000050003,0.08333332986111125,0.3749996489586834,0
 192.168.11.163 ,17,5,-0.08670276960788896,-0.24965101838988546,17,2595427,2792671,2025-01-01 01:17:43,2025-01-01 19:36:45,0.29411764705882354,65942.0,0.2941173529414706,0.20833332465277812,0.26838214445486286,0
 192.168.11.169 ,5,2,-0.08983674162298497,-0.24455448976795313,5,2746987,4102738,2025-01-01 03:23:24,2025-01-01 03:32:01,0.4,517.0,0.3999996000004001,0.08333332986111125,0.30499971895861344,0
 192.168.11.170 ,16,5,-0.08767290404154478,-0.24827224479025578,15,4084442,4378819,2025-01-01 09:58:07,2025-01-01 10:31:44,0.3125,2017.0,0.31249968750031254,0.20833332465277812,0.2812497786460522,0
 192.168.11.175 ,4,0,-0.061721493863443944,-0.08742264521292153,4,83999,11255,2025-01-01 21:19:53,2025-01-01 21:20:22,0.0,29.0,0.0,0.0,0.0,0
 192.168.11.25  ,8,2,-0.08068627879363813,-0.1279769065549725,8,115564,124421,2025-01-01 23:38:04,2025-01-01 23:51:02,0.25,778.0,0.24999975000025002,0.08333332986111125,0.19999982395850838,0
 192.168.11.255 ,6,0,-0.045960147362768176,-0.0644787504157337,6,94350,72100,2025-01-01 17:48:58,2025-01-01 17:55:36,0.0,398.0,0.0,0.0,0.0,0
 192.168.11.39  ,3,1,-0.10994500334513324,-0.18861729874976496,3,191733,374326,2025-01-01 08:33:29,2025-01-01 08:41:59,0.3333333333333333,510.0,0.33333300000033333,0.041666664930555625,0.24583309947940002,0
 192.168.11.41  ,7,2,-0.1054887715161671,-0.2512859725171679,7,5206799,5296870,2025-01-01 13:21:38,2025-01-01 13:32:51,0.2857142857142857,673.0,0.28571400000028574,0.08333332986111125,0.2249997989585334,0
 192.168.11.46  ,4,0,-0.06257112707782125,-0.08486685956265505,4,86777,66429,2025-01-01 04:49:06,2025-01-01 04:51:37,0.0,151.0,0.0,0.0,0.0,0
 192.168.11.62  ,6,1,-0.07536757705432286,-0.22952215685342658,6,2520711,1026493,2025-01-01 04:39:14,2025-01-01 04:54:49,0.16666666666666666,935.0,0.16666650000016667,0.041666664930555625,0.12916654947928335,0
 192.168.11.65  ,6,3,-0.11248054779306971,-0.248978522212703,6,5100014,5760143,2025-01-01 00:06:58,2025-01-01 00:17:26,0.5,628.0,0.49999950000050003,0.12499999479166687,0.38749964843785006,0
 192.168.11.73  ,19,17,-0.13608602157887037,-0.15802296097595925,1,2372153,47435,2025-01-01 20:57:20,2025-01-01 21:50:50,0.8947368421052632,3210.0,0.8947359473693158,0.7083333038194456,0.8388151543043547,1
 192.168.11.93  ,5,0,-0.07215218095631162,-0.08583543762023882,5,125176,100088,2025-01-01 07:48:08,2025-01-01 07:55:29,0.0,441.0,0.0,0.0,0.0,0
 192.168.110.102,8,2,-0.09202015081157387,-0.2621641251558168,8,7605075,2314878,2025-01-01 03:35:33,2025-01-01 03:46:54,0.25,681.0,0.24999975000025002,0.08333332986111125,0.19999982395850838,0
 192.168.110.140,6,4,-0.1418746844014566,-0.26175317270376863,6,8184177,6601759,2025-01-01 17:11:54,2025-01-01 17:19:51,0.6666666666666666,477.0,0.6666660000006667,0.1666666597222225,0.5166661979171334,1
 192.168.110.159,7,3,-0.10607831140640656,-0.25465518500405615,7,1835662,3625774,2025-01-01 00:07:46,2025-01-01 00:15:00,0.42857142857142855,434.0,0.4285710000004286,0.12499999479166687,0.33749969843780003,0
 192.168.110.183,8,2,-0.07499253859099989,-0.2527387809103303,8,3271138,3469512,2025-01-01 22:29:07,2025-01-01 22:40:29,0.25,682.0,0.24999975000025002,0.08333332986111125,0.19999982395850838,0
 192.168.110.185,8,2,-0.05785136462791403,-0.12203178234879164,8,144241,157003,2025-01-01 03:30:51,2025-01-01 04:11:30,0.25,2439.0,0.24999975000025002,0.08333332986111125,0.19999982395850838,0
 192.168.110.202,10,2,-0.06366943058893423,-0.13110314900260334,10,135216,164894,2025-01-01 00:20:53,2025-01-01 00:34:13,0.2,800.0,0.19999980000020004,0.08333332986111125,0.1649998589584734,0
 192.168.110.220,10,3,-0.08215619653546691,-0.2425166771928423,10,3300223,1538785,2025-01-01 07:16:38,2025-01-01 07:36:58,0.3,1220.0,0.2999997000003,0.12499999479166687,0.24749978843771006,0
 192.168.110.232,10,3,-0.09885504509195688,-0.26127395806090414,10,8470344,6220888,2025-01-01 15:38:00,2025-01-01 15:57:29,0.3,1169.0,0.2999997000003,0.12499999479166687,0.24749978843771006,0
 192.168.110.236,5,0,-0.041929405199524726,-0.07563220612529853,5,75526,71097,2025-01-01 08:46:16,2025-01-01 08:48:11,0.0,115.0,0.0,0.0,0.0,0
 192.168.110.237,58,0,0.07766886329362334,-0.04472903640839776,58,5766,0,2025-01-01 18:01:57,2025-01-01 18:02:56,0.0,59.0,0.0,0.0,0.0,0
 192.168.110.242,7,3,-0.07595681721540042,-0.1449716017260263,7,82452,107707,2025-01-01 13:50:22,2025-01-01 14:05:40,0.42857142857142855,918.0,0.4285710000004286,0.12499999479166687,0.33749969843780003,0
 192.168.110.243,6,1,-0.06696749317906782,-0.10073086599773573,6,122446,89437,2025-01-01 20:07:10,2025-01-01 20:10:23,0.16666666666666666,193.0,0.16666650000016667,0.041666664930555625,0.12916654947928335,0
 192.168.110.255,10,2,-0.09221129401623904,-0.24419926890474364,10,6859782,2276543,2025-01-01 05:28:43,2025-01-01 05:45:09,0.2,986.0,0.19999980000020004,0.08333332986111125,0.1649998589584734,0
 192.168.110.5  ,3,0,-0.06834362010940535,-0.09456401334060549,3,35391,42299,2025-01-01 14:03:56,2025-01-01 14:05:47,0.0,111.0,0.0,0.0,0.0,0
 192.168.110.8  ,16,3,-0.07929638083823506,-0.24874539154103548,16,8837617,8443545,2025-01-01 13:28:55,2025-01-01 13:45:49,0.1875,1014.0,0.18749981250018752,0.12499999479166687,0.16874986718763132,0
 192.168.110.95 ,52,0,0.08319596272302632,-0.04231202851108962,52,5533,0,2025-01-01 20:26:12,2025-01-01 20:27:07,0.0,55.0,0.0,0.0,0.0,0
 192.168.111.104,4,0,-0.04812252008605453,-0.06697235699212156,4,84196,37201,2025-01-01 05:39:41,2025-01-01 05:42:17,0.0,156.0,0.0,0.0,0.0,0
 192.168.111.107,22,3,-0.0675928038863488,-0.23853232494452503,22,3276526,2464457,2025-01-01 14:09:01,2025-01-01 14:38:50,0.13636363636363635,1789.0,0.13636350000013636,0.12499999479166687,0.13295444843759552,0
 192.168.111.11 ,6,1,-0.0723600936341895,-0.25865778135440876,6,4265902,3645139,2025-01-01 08:14:31,2025-01-01 08:25:37,0.16666666666666666,666.0,0.16666650000016667,0.041666664930555625,0.12916654947928335,0
 192.168.111.130,8,2,-0.08667345201387679,-0.26599667714838515,8,4639096,3222111,2025-01-01 23:55:20,2025-01-02 00:10:12,0.25,892.0,0.24999975000025002,0.08333332986111125,0.19999982395850838,0
 192.168.111.137,9,1,-0.056965351148903935,-0.24577386796080558,9,4166906,2845634,2025-01-01 01:49:21,2025-01-01 01:59:54,0.1111111111111111,633.0,0.11111100000011112,0.041666664930555625,0.09027769947924447,0
 192.168.111.190,46,0,0.08251842682911115,-0.04430016667854453,46,4706,0,2025-01-01 13:24:02,2025-01-01 13:24:58,0.0,56.0,0.0,0.0,0.0,0
 192.168.111.197,10,3,-0.08988804125587815,-0.2410197801512176,10,1687284,2523000,2025-01-01 13:18:40,2025-01-01 13:28:55,0.3,615.0,0.2999997000003,0.12499999479166687,0.24749978843771006,0
 192.168.111.203,4,1,-0.09712602238376189,-0.2527387809103303,4,4396320,3464532,2025-01-01 22:55:22,2025-01-01 23:00:48,0.25,326.0,0.24999975000025002,0.041666664930555625,0.1874998244793417,0
 192.168.111.205,33,0,0.07456637644678275,0.02883386081908157,1,4868,2991,2025-01-01 08:06:38,2025-01-01 08:34:38,0.0,1680.0,0.0,0.0,0.0,0
 192.168.111.216,9,2,-0.07786943864790606,-0.2585863595559835,9,4600546,2179800,2025-01-01 02:57:52,2025-01-01 03:20:37,0.2222222222222222,1365.0,0.22222200000022224,0.08333332986111125,0.18055539895848893,0
 192.168.111.243,23,0,0.07574598809739286,0.025648596504961985,1,3273,2369,2025-01-01 07:58:54,2025-01-01 08:19:54,0.0,1260.0,0.0,0.0,0.0,0
 192.168.111.4  ,3,1,-0.07360375236464833,-0.22225499897411138,3,1293674,304973,2025-01-01 16:50:58,2025-01-01 16:52:12,0.3333333333333333,74.0,0.33333300000033333,0.041666664930555625,0.24583309947940002,0
 192.168.111.58 ,8,3,-0.07172180027134854,-0.13084956034849438,8,137798,83302,2025-01-01 11:31:11,2025-01-01 11:48:04,0.375,1013.0,0.37499962500037504,0.12499999479166687,0.2999997359377626,0
 192.168.111.88 ,4,2,-0.13916814933509666,-0.25907431241651746,4,3656555,2079740,2025-01-01 03:17:56,2025-01-01 03:25:17,0.5,441.0,0.49999950000050003,0.08333332986111125,0.3749996489586834,0
 192.168.111.9  ,4,0,-0.06951170450515906,-0.08117188522097374,4,91767,35939,2025-01-01 14:24:23,2025-01-01 14:29:00,0.0,277.0,0.0,0.0,0.0,0
 192.168.112.100,3,1,-0.12670598042799164,-0.21962380560029693,3,243007,1996921,2025-01-01 08:56:25,2025-01-01 08:58:57,0.3333333333333333,152.0,0.33333300000033333,0.041666664930555625,0.24583309947940002,0
