ip,verdict,risk_score,risk_level,reason,if_score,svm_score,label
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.48781844365218296,0.00016929648377204346,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5922682604725151,9.14876613978516e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5213568717849518,0.0002673242651273126,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5922682604725151,9.14876613978516e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.471430978451756,-2.7889159053431846e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.0007435493777769005,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5245572600147632,0.0006397188435440346,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4824499601983177,0.00016466050809572002,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4751925340707303,-3.123060501581472e-05,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5574274875300239,-0.00022273492467958533,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5350431102215832,0.0006381075130255892,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6628126853543687,0.0018510401072811067,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.0007435493777769005,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5615540645500595,0.00014563184578039533,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5079440598253637,0.000310965547841203,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.0007435493777769005,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5042169607229811,0.0003618420215072604,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5922682604725151,9.14876613978516e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5231907648582651,0.0003890009749218299,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5280574782447652,-0.0002270535416062007,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5213568717849518,0.0002673242651273126,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.0007435493777769005,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6628126853543687,0.0018510401072811067,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5042169607229811,0.0003618420215072604,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5231907648582651,0.0003890009749218299,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.49929177109228196,0.00015646715987473745,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5277749551434363,-0.0002271133020869602,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5277749551434363,-0.0002271133020869602,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5213568717849518,0.0002673242651273126,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.0007435493777769005,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5922682604725151,9.14876613978516e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5213568717849518,0.0002673242651273126,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5045078338871624,0.00019666881103958973,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.471430978451756,-2.7889159053431846e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5213568717849518,0.0002673242651273126,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5079440598253637,0.000310965547841203,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6628126853543687,0.0018510401072811067,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5366524633459935,-3.412598801668819e-05,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5464150750124327,-0.00022921828688966805,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5464150750124327,-0.00022921828688966805,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5079440598253637,0.000310965547841203,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5589949556278161,0.000775945754991312,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.0007435493777769005,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4840236509064165,0.00016253251342288663,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5922682604725151,9.14876613978516e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5044953951938212,0.0001726859408462741,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5079440598253637,0.000310965547841203,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5434516121543589,0.0006375307792106208,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.48426554594768567,0.00016610593727656238,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5256811232002403,0.000640013283889038,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4987189022307981,0.0001957174000305926,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5922682604725151,9.14876613978516e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.554868415724057,0.0006365965202806245,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.48479410378858306,0.0001664429629102253,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5589949556278161,0.000775945754991312,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5622429088333687,0.0006363186068300334,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6628126853543687,0.0018510401072811067,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5033649518164428,0.00020203339127879437,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5922682604725151,9.14876613978516e-05,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5564460840703682,-0.00022985313371651998,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5079440598253637,0.000310965547841203,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.530882484077979,0.0006384114163675428,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5408161146981515,0.00018951529292293907,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5042169607229811,0.0003618420215072604,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.471430978451756,-2.7889159053431846e-05,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5295457347094599,-0.0002272898760293492,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5213568717849518,0.0002673242651273126,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5922682604725151,9.14876613978516e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5079440598253637,0.000310965547841203,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5589949556278161,0.000775945754991312,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4844704391432737,0.00016179781627443762,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5922682604725151,9.14876613978516e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4672786454261322,-3.1173082282489315e-05,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.55822145684309,-0.00022267576844600461,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5802670129389798,0.0006440013813661899,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4984902959476562,0.0001565547129723174,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.547898453064881,-2.3067395103287802e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.0007435493777769005,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5429189801980404,0.00015078261127434795,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5589949556278161,0.000775945754991312,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.0007435493777769005,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5524890845138009,0.0006369480892340041,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5922682604725151,9.14876613978516e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5183787512086417,0.0001912198202825027,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4751925340707303,-3.123060501581472e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5231907648582651,0.0003890009749218299,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5589949556278161,0.000775945754991312,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5382215330896771,0.0006379101826669408,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6628126853543687,0.0018510401072811067,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5042169607229811,0.0003618420215072604,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5922682604725151,9.14876613978516e-05,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5251664659088284,-0.0002260542175787295,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5079440598253637,0.000310965547841203,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5042169607229811,0.0003618420215072604,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.547898453064881,-2.3026464889086204e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5079440598253637,0.000310965547841203,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6628126853543687,0.0018510401072811067,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5041323533969628,0.00020102466947394853,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5366524633459935,-3.412598801668819e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5213568717849518,0.0002673242651273126,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.0007435493777769005,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.48954519156438814,0.0001604083458363602,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.49453141096765935,-2.7105620731383753e-05,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5435763680512709,-0.0002289699523697179,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5589949556278161,0.000775945754991312,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5042169607229811,0.0003618420215072604,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Anomalous,85.0,Critical,Behavioral (High Confidence - iForest & SVM),-0.6407901291339055,-0.00023776131149243868,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5589949556278161,0.000775945754991312,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5042169607229811,0.0003618420215072604,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.0007435493777769005,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5589949556278161,0.000775945754991312,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5845297357145453,0.0006351175583706502,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5408161146981515,0.00018951529292293907,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4833796032420869,0.00016276137178840525,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5042169607229811,0.0003618420215072604,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5079440598253637,0.000310965547841203,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5231907648582651,0.0003890009749218299,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6084059701316697,0.0006449379877267469,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.48174217774659245,0.0001657020973379404,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4751925340707303,-3.123060501581472e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5231907648582651,0.0003890009749218299,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5045078338871624,0.00019666881103958978,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5922682604725151,9.14876613978516e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.47775729456364335,-3.021398377642178e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5213568717849518,0.0002673242651273126,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5079440598253637,0.000310965547841203,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.48287926696904143,0.00016435098187935436,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5079440598253637,0.000310965547841203,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5108242034113352,0.00017385394984116705,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5922682604725151,9.14876613978516e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5468033811241728,-2.3286505192970214e-05,Normal
127.0.0.1,Anomalous,85.0,Critical,Behavioral (High Confidence - iForest & SVM),-0.6149105216928467,-0.00021863200987396966,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5079440598253637,0.000310965547841203,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5508758322266468,0.0006371439426120406,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5042169607229811,0.0003618420215072604,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5922682604725151,9.14876613978516e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5091656799825527,0.00019197868512994676,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5353824391612017,-2.4547713091048918e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5079440598253637,0.000310965547841203,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5589949556278161,0.000775945754991312,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.0007435493777769005,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.49659150859957063,0.00019540792095640492,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5231907648582651,0.0003890009749218299,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.48751334402706753,0.00016751520511157586,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5042169607229811,0.0003618420215072604,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5611566922612014,-0.00022230714380300773,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5589949556278161,0.000775945754991312,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5042169607229811,0.0003618420215072604,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5304343640926078,0.0006404466643088922,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6628126853543687,0.0018510401072811067,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5922682604725151,9.14876613978516e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.471430978451756,-2.7889159053431846e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5213568717849518,0.0002673242651273126,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
